PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43
-0.6003861694496774,-0.42571276888790693,0.0712036975872781,0.20119749778961768,-0.6433962991998812,-0.223965815160607,0.06477800499145958,-0.2299526963012524,-0.05440544225066193,-0.2620352695955804,-0.19802003089048975,0.05894073318489582,-0.11566142785511922,0.053405982563754485,-0.0006233215828147122,-0.051474676110218505,-0.22085716928984817,0.14598450089743933,-0.0794347203692249,-0.06937219615003332,-0.03498527993455661,-0.04071555523031889,0.0059568984644338486,0.059542265791695435,0.007882056725644513,0.020238065274545667,0.0184825582258104,-0.09153933394624317,0.05755762227682223,0.005737420648945195,-0.148218726790201,0.02232289309392355,-0.10986148654366504,-0.08523480023824564,0.14530768411764183,-0.02917916539976505,0.08405402157397879,-0.03310102077273268,-0.04474992929186916,-0.004618114667769432,0.04546930689268416,0.06955024913910757,-0.09986453343098839
-1.1742289941817592,-0.40959020865581447,0.30489878962509426,-0.29580000616570973,-0.3503893593305808,-0.7029541832410701,0.17732996346183424,0.17534311698399418,0.20061386409315027,-0.09614609432905653,0.5851071967547923,0.10498151004817521,-0.06775169378408388,0.16902546281373834,-0.15624688566951334,0.3437615261213924,-0.09543640354583209,-0.011748160539806637,-0.07218128359058311,0.2822062439832536,-0.012746767639394248,0.2285570079830056,0.060056490452308486,-0.214293848462231,0.08259576054173026,0.19657273512671233,-0.24605877704201376,-0.09647373840980486,-0.0879464528559591,-0.017190508009400213,-0.1333971340046079,-0.24655010001555733,-0.07729801542108353,-0.14755877794204378,-0.2712389186279397,0.1553917448698736,-0.07539620081037621,0.269219744861532,0.18882908720434083,-0.16082062879772668,0.2393412286806535,-0.01781325709519829,0.24842838741228532
-0.36506043005831507,-0.6933514860911044,0.4319469832939627,-0.11152586622694773,-0.2509848741368471,0.17398534677935695,-0.1170415505788133,-0.23349390433354064,0.17619282546733087,-0.30420504679555505,0.2163414404569056,-0.0855848588682586,-0.01813324708201985,-0.10617054373315842,-0.09365213356598688,0.0679751384783466,-0.2586534328258541,-0.21174857473156342,-0.001744166724458244,-0.07381409341394073,-0.09110480938329805,-0.10295136122941556,0.06274036604717252,-0.08188021787279295,0.052785671308316996,0.06355817141189708,0.021919411940939156,0.17955243109811062,0.0036574310668031165,0.04609677481917599,-0.014617551168541696,-0.13622457436462349,-0.023235763519737454,0.03858810861749209,0.009745509552994235,0.048661334919709275,-0.022368958975164933,-0.11005643719827715,-0.012378747020987528,0.08520688754240234,0.005620966078537558,0.08722166033594943,-0.06532739409679426
-1.176171434650909,-0.33112550505827393,0.28194435413840885,-0.24238127805265905,-0.20363832562127265,0.0008665598965316954,-0.19158457919943508,-0.02198901456756808,0.10898639787489965,-0.03738959883839107,0.22232272707787085,0.23750630686137278,0.11815132200076359,0.05138730588267824,0.11975005030194985,0.057787676895261195,0.11413630906234773,0.05362843495769923,-0.14607511109409135,-0.014892131516922185,-0.14800251688006616,0.1509365503853757,0.2116667122896836,-0.2904390240007183,0.22548840148884275,0.18344668030425398,-0.13539928063404855,-0.07217624549295125,0.0032109202048955167,0.04598966628525467,0.17838622067735563,0.016997058890218467,0.1402918183272435,-0.113894196720083,-0.06458043265835292,-0.004681356519508782,-0.09868997708053834,-0.1474659021557741,-0.05309268886747291,-0.02700676311861687,0.01477921401717501,-0.1358102139782978,-0.18796403058647085
-0.41126707475115226,-0.2677686591802475,-0.16043775210057312,0.41337148947439,-0.3293308161584082,-0.11268919886929452,-0.36791725131798086,0.4747923004790686,-0.1575310498662924,-0.4614882216260204,-0.13146835565370482,0.05699462184166321,-0.2244222809239183,0.32471801689720253,0.11641244263928419,-0.11149181748498521,0.06485932427035936,-0.00271511844518808,0.13935995584076855,-0.1789518740213076,-0.20686565388933706,-0.30318758102097887,0.016927462860037705,0.01787447341843035,0.08751667823320204,-0.10126526819815124,0.11942925806330641,-0.2100759202498571,-0.12037029510092552,-0.04270330078487126,-0.005147629226245798,-0.03649017940447286,-0.18687121063451112,-0.04402235161242933,-0.24118138687364693,0.2603976429423724,-0.04180906399396622,-0.2438016417532804,0.020780823553399896,-0.012008261891438755,-0.012341963646356332,-0.14611228231210596,-0.028183753192225915
-0.5963013334531911,-0.8546152521234979,0.25611167411156494,0.14602940293847508,0.039524911922900266,0.09167284326160909,-0.08643199628612451,-0.38444011311895104,-0.040942413628280785,-0.09877414045926339,0.20869816104324282,0.3664721689263933,0.16540877567233336,-0.138500602113186,-0.23364873512416187,-0.14632030828364842,-0.11212288646455251,0.0706142742662083,-0.08511008458298049,0.03307713639563997,-0.06731692131815992,0.35828518812738414,0.2887828794638541,-0.39564438307550515,0.20347194246389336,0.22164423551049695,-0.23971691749330903,0.3374960369911446,-0.05995081969487546,-0.07420655193436915,-0.1398481240478771,-0.07491204151936999,0.19652073536436362,0.17950551846572124,0.14805617588845155,0.396266516404404,0.2424275742123242,-0.22648744494467615,-0.3018557729954848,0.06103612547290698,-0.08530918593030482,-0.21589064954745887,-0.2638163517992606
-0.4716570000026421,-0.3421194388900763,0.19691539328751603,0.22469260353982826,-0.23429615534939172,-0.04163543479572854,-0.3186231290031037,-0.04267039461618686,-0.15769328834412083,-0.0870773686503261,0.4225580695224006,-0.11540216254969052,0.04951102293087913,-0.14619022125128509,0.09501922909028648,0.08674076791502434,0.006869208453881558,0.21001358736694,-0.17657481986102638,-0.15988921729272704,-0.05780221845969844,-0.1365419329912704,0.16178999646273481,-0.07938256493542767,0.20754996086848745,0.1608054122232342,-0.019504524374614526,-0.05747976642603786,-0.020755549953486524,0.16699454760399712,-0.2518203358481011,-0.027894212570876487,0.024428118934009094,-0.14511501755062972,0.07169714286022795,0.11029112490923708,0.028157983848744027,-0.12553179578422688,-0.12123655918834352,-0.021388663299289675,0.03228582754565581,-0.15326887520886096,-0.09334057539132587
-0.2586063497428153,-1.248531895375745,0.4143768000494306,0.3902923147113962,0.17506669423196697,0.46554469572930457,-0.40891603746458105,-0.037361208036296105,0.08700564809741229,-0.09034081211083225,0.13350346770957475,0.7143866286775099,0.007889342105765097,-0.5740775706642556,0.019394919651541612,-0.334549240176355,0.5069215925804039,-0.2533869642709876,0.05590239475280029,0.042392099071453374,-0.42750261260508826,0.3248666670552618,-0.030850667608234576,-0.3020397312235,0.3302345398945275,0.0303626051815904,0.09262898742743896,0.16716049558250315,-0.2180505106920225,-0.12617753567389353,-0.1847621666674031,-0.19002735316783492,-0.0671595348292837,0.16910605260151934,0.022066330202294655,0.09149379445277964,0.04900575496975736,0.08383835008744282,-0.13342820288207352,0.025198823118148198,-0.04527692753745788,0.12094415459269862,-0.17397217388167202
-0.3046706040208607,-0.2849354348169589,0.7770678266854641,0.1518984850155708,-0.04813879603602426,0.14891526767840377,-0.33888057620194395,-0.12668933019927858,0.05842149945889987,-0.020470390980688365,-0.13395886393896975,0.4128535144941427,-0.07925290787629048,-0.033802293658068513,0.10700150878102004,-0.14637043037840738,0.19112610681956804,-0.026181810740617154,-0.0005808490151195405,-0.0609475942465536,0.05748446679976369,-0.4115318301877912,-0.16973582185361966,-0.09581219102511795,0.1926855093109594,0.20960020581661773,-0.16875332843420646,-0.18138412930089834,0.0240794769763622,0.01243947153392409,0.007600263944595508,-0.11054807867366852,0.03918493347890535,-0.08864294632265757,0.3195741124860762,-0.0693164686666811,-0.016623694015116753,-0.1204079996808852,0.08994622205661156,-0.07341908902617895,-0.08955351522780036,-0.06084335451138308,-0.030355644890477877
-0.41648313292822303,-0.8202155905777789,0.7265526956510316,-0.6178718038331364,0.04781659181979733,0.030547803162916286,-0.19191470356253412,0.10005415518873875,-0.04559739635405915,0.07625795568445068,0.035779741077874544,0.34812743925825895,0.11161138108492757,0.018865004170875586,-0.3491181712701638,-0.05911386845599918,-0.2560752118204052,-0.1574634614555504,-0.10306068785534477,0.1342070211261509,-0.08813209536210666,-0.01045116996425751,0.09423293799306458,-0.1685708001413973,-0.05144240986901148,0.3042126979777158,0.06045221418787563,0.20465509751259128,0.16049657830241035,0.07701672897312244,0.023788594527566365,-0.04059962470931288,-0.03679668032420894,-0.16677400385448313,0.13024970046791343,-0.018819092217176137,0.0025237752983576812,-0.01195778264847607,0.04406272545090557,-0.05857038175761543,0.15708070293911386,-0.10421059657167454,-0.07603532626983414
-0.4316274695612121,-0.6562792915961286,0.3868383348247975,-0.10508548117282353,-0.13869218859968224,0.18057319309436926,-0.1951273581318529,-0.09708403056052135,0.11056946794890014,-0.46153418871889224,0.11937641873500204,-0.04191813960028192,-0.03127881337407625,-0.12277377049164655,-0.05848701911512934,0.0523570409834629,-0.31627887806322663,-0.14854606643983784,0.03787774489615642,0.03165119510874832,0.0233223472420211,0.025997450092742503,0.07463752664703872,-0.18104044138071948,0.05273507474483249,0.032893031356334805,-0.1562529424499054,0.076110982005529,-0.11617068236806302,0.0022007925307546013,-0.1473506945314849,0.04335400596550996,-0.04505017278879462,0.15099273157143522,0.003059099584325379,0.13448339877657975,0.018465555397840533,-0.2330181627913819,-0.11081913057881264,-0.06285832855322368,-0.040239208382680774,-0.04828116031502412,0.033045193538230655
-0.46687202463794464,-0.554414346055591,-0.21231281660312779,0.47299440701239304,0.6071906274062122,-0.344772850048934,-0.28415676474237866,-0.2339057266379609,0.007274579568109127,-0.11753621212500147,0.15315413912515677,0.15374191567798318,-0.17829013643436228,0.18369921640980533,-0.003504960254011533,0.012361443308828162,-0.028224433769611094,0.190012648297401,0.10612197189793872,-0.031784040069155854,0.09049278192737444,-0.19200721431367804,-0.07994971212113237,-0.02258819485271782,0.04591448189339018,-0.146179393034459,-0.05150886779059526,0.1271314083534315,-0.048684615075261735,0.07209633807514138,-0.07787939081101285,0.0012939721266162377,-0.046321179137258785,0.08703295569519046,0.04143852918486771,-0.032787807752874785,0.015114208019273752,-0.14191808484397556,-0.1712544183509365,-0.03460293670639734,0.057024536366327226,-0.07087239289943821,0.07745080821353371
-0.6256343819343493,-0.33548827242665274,0.20414054729739223,0.14132754652747123,-0.14254958780231966,-0.09968560411422749,-0.4393778384170605,0.07526690937056398,-0.2904050065534606,-0.15365159262312864,0.33039896450212874,-0.27713242622759227,0.0632696099158467,-0.24246448809395246,0.02937281589733289,0.24744244162298826,0.09003322878784638,-0.09750680860296719,-0.023976650309746474,-0.10389731188875731,0.024152946157337513,-0.18533855189469678,0.275433763891608,0.2089811429303802,0.2956056041939186,-0.037740535123376655,-0.04405263368051243,0.001601964369595403,-0.026363725760286907,0.29493338665261565,0.20267245802447945,-0.09833724359727655,-0.09495786914390694,0.07372700707229327,-0.051566802321554354,-0.15722345783651426,-0.10916144578997164,0.01470568006613382,-0.07435578224028158,0.11662465514190366,-0.14340202082877998,-0.01632537515046291,0.0052107449816779505
-0.30313766947797394,-0.8593126439851384,0.29487720439122944,0.7735953640875308,0.32634218945803245,-0.021539194439405586,0.12511921760857342,0.4455780185184253,-0.12756521695942633,0.04932986944445926,0.15339111059251712,-0.13896159197703797,0.40444493407006954,0.10037275015421475,0.20844961733613435,0.1851061155116087,-0.10380544934490364,0.015573865108050675,-0.09522198533769378,0.06066055222710802,-0.01773695784988309,-0.1173079712968946,-0.21590748691735842,0.042867603960900745,0.1327432988647384,-0.11276218324530111,-0.10200040450650853,0.09090783567342944,-0.024231670980045236,-0.1059172916565912,-0.0742885216163243,-0.03407673486321317,-0.01604379596890446,0.0343116277844379,-0.040926968455278205,-0.07536474310395432,0.019715135433226273,-0.02733655155873563,0.06861405195353204,-0.0426620684357525,-0.09567022851049717,0.12818879983382486,0.00893620118317546
-0.5027512161747537,-0.44096392244119215,0.18352150385560984,0.037207395419740726,-0.08300948000582746,-0.10909957598159321,-0.32485269501296743,0.08881261424482713,-0.12965708697376155,-0.18219917086920986,-0.13042663279498629,-0.35404509041224114,-0.15288784058442828,-0.31389238631675787,0.18444169874669109,-0.008857550852505034,-0.07602738363781313,-0.11802428787740331,-0.12468198500558927,0.16680376467011088,-0.003034991009927832,-0.002050488514966346,-0.008960618232569367,0.16189647966779386,0.00889507193870644,-0.05230126867090018,-0.09428739572883134,-0.00017948067928364917,0.09493032187707046,0.16193919608218693,-0.12753643292423464,0.20660851894706178,0.16608484362065207,0.07221757485059341,-0.03571955202536068,-0.2693213987327634,-0.05825985660263474,-0.11074396556867892,0.01957633256027224,-0.15820674338917726,-0.09502309385578064,0.03800069048520637,0.001903465931893446
-0.6045518416658051,-0.552649018618787,0.29950023947054144,0.1930943749725002,-0.44517893331644276,-0.2917187277659437,0.08957256207843443,-0.04872456826759567,-0.01626991333579878,0.11387887559078479,0.33178314689361527,-0.1903075646095857,-0.05411898137065786,-0.05531156662758522,0.02537638235464236,0.11981991428393367,-0.059721124059009555,-0.12049103485658412,-0.10532935133819443,0.005522375022547888,0.002361742959507414,0.003553223431363932,-3.564631432191676e-05,-0.04558900231869584,0.09404130399191929,0.029955387031044178,-0.07772951713267012,0.034861262571395754,0.053861572328553035,0.054102865540364024,-0.10354445986287224,0.07525597951502978,-0.11032690818904077,-0.17059491040088182,0.07153265439926633,0.1204716990582325,-0.015046787401406797,-0.040679814731507,-0.04223976965865544,-0.21538935521914712,-0.18512570273370382,-0.09805292438149499,-0.022242788217640547
-0.21937659642971688,-0.6509724381867174,0.40760246771292447,0.5974725513256228,0.004577082309815306,-0.0024422609757311403,-0.536058777735906,0.13773972386150315,-0.4207515196136047,0.10826126295835681,0.34161591352872467,-0.26104872037211974,-0.10813916547787733,-0.2643218698848799,-0.0002790786529655838,0.48855376741657697,-0.1678388529212275,0.2946699179723915,-0.25700414448487763,0.03605214942076326,0.022086309502866375,-0.12930034585818118,-0.13056155376046372,0.11489940223616525,0.2542840385091117,-0.06426056462702201,0.020050661583768198,-0.28519388710393223,-0.20205877996094207,-0.2183433903849479,-0.20229322463161986,-0.07186152181380032,0.005799432805579842,-0.039273735791677256,0.15729297961584068,0.004142313399209033,0.01366277889347026,0.11913511040617937,-0.10477863561332385,0.0014842362075446654,0.13384779507651562,0.07641918556004128,-0.04263198372890884
-0.24047898735817866,-0.5940848168136117,1.148143494683983,0.19581077139942174,0.04651710925539425,0.2173689338580397,-0.2304425683009488,-0.16267094505038188,-0.10367651447271112,-0.13391860238881917,0.0948029341359467,0.162468471442444,-0.1582019770719026,-0.030476464708638625,-0.13443726100755515,-0.11363312799321487,0.06146420103306826,-0.06874919684117299,0.11243206463812383,-0.11906716395548282,-0.015896010173888895,0.0049793814480581875,-0.121724062161215,-0.15813359678120315,0.14211326957429202,-0.03668222329689685,0.08336522528605245,0.10264930464384557,-0.1578459721898812,-0.009635727869851672,0.046589463265144605,-0.07075925787189534,0.0012408091307578898,-0.09796995887006094,-0.009866301733270686,-0.03494205685700333,0.01612880811592751,-0.03980108942532873,0.08000628348998133,-0.23487256271405757,0.06681520827130905,0.02291192938999458,-0.15490109146407563
0.2127961683999537,-0.6779922518457552,0.11007671267203098,-0.04117261927849955,-0.42920063603044084,0.1594322845209242,0.023220051823955413,0.018469355993919582,-0.03428479962693323,-0.262542115204822,0.3054515513596822,-0.18166698941519685,-0.40238220780345846,0.23430817284318206,0.22842710491181964,0.11558970586221716,-0.07634139277139824,-0.1450203371339675,-0.10356448389375045,0.17901916070619472,0.054842208009216874,-0.20025030371626162,-0.2893975540410407,-0.19529603273867965,0.11773202076298674,-0.05920536240065517,-0.15204499759721118,0.11786509831553524,0.19047222004632303,0.03311873035212523,-0.05323105953137138,-0.09078406104717894,-0.1263201796251224,0.1394454724092502,-0.037250896004601554,-0.11114463302898114,-0.05412467311223763,-0.007238926998291912,0.032810366786301934,-0.13114569175224397,-0.27386146796614763,0.10609314933610403,-0.02956857288408068
-0.47495869858904965,-0.7415911160487495,-0.08713972008575215,-1.0005967565441367,0.4041646509270017,0.07892699597163567,-0.34268732603341795,0.3942281047150722,-0.3735178682458156,-0.17906841975583931,-0.1341050146048207,0.48946490215955174,-0.4725928648462974,0.03170468041965759,-0.2048069476764035,-0.10324767437514495,-0.4053068409281985,0.23144071721154058,0.024696033930215876,0.21740880733733967,-0.041092818512423815,-0.1437475864331873,-0.02277769080472749,-0.05840017900785593,0.015185299811427352,-0.387756026792968,0.1750075903121618,0.05371987844677085,-0.3799392936072363,0.02413541414039164,-0.042908289652935014,-0.1801968924747574,-0.09275655871749884,-0.048290775870152576,-0.1109763084626703,-0.3941541678765197,0.11430569072746297,0.08040325488272075,-0.05151650548713887,0.042026706964938626,-0.1994085718061199,0.15694907789953066,0.011048065515006856
-0.02827254258793493,-0.6419961154004217,-0.47345589081960754,-0.18773147814595537,-0.4824294501210385,0.060175555717457786,0.016337539714466564,-0.3686554512343719,0.3839290391367158,0.01625176699284028,0.2529381591027827,-0.3925116112143259,-0.033410712653764836,0.1406810183721019,-0.16578218063468467,0.41345571751311133,0.13888359000596426,-0.09034464005833294,0.04569573511390693,0.11532531560113264,0.07610234769877001,-0.11145017740626749,0.06910608168589863,-0.26124637330287487,-0.1353223916283981,-0.017679419507873745,0.2401453185707043,0.18710423744694463,-0.17501487915467623,-0.04775357797650282,0.1538124519494253,-0.047388508481113714,-0.023829038141947385,0.00987680665004909,-0.09357907322531873,0.023783940769262407,0.11788686538178067,0.04660663637967857,-0.0897368455729209,-0.1679141474285499,-0.022529713216744313,0.2469813823227086,-0.048745542926538724
-1.4229142730696274,-0.020206691640827255,0.07351997691563002,-0.10257500700890884,-0.013036371180942459,-0.19984971836392254,-0.22852326992463678,0.10463549339125669,-0.2559728059831055,-0.002324114746788954,0.30866763660976704,-0.24309660402556438,-0.11373171055389224,0.3532435406145451,0.0731743477447197,0.00593048431869467,0.04957747335966899,0.024846811099487838,0.04410385719957805,0.40058813245754776,-0.1132427553956718,0.3011731608990703,0.038212204450621456,0.06346251142084346,-0.009720731475613002,0.16960240322410988,-0.19396521874850547,-0.09678935977308088,0.06841094237566239,0.2900699309441797,0.10745450190517931,0.08148624538429984,0.12355263363021833,-0.025435253192663272,0.00803635786066515,0.13129981510592914,-0.23598569926984345,0.09502649211187265,-0.1253972162056093,0.09360185493885517,0.017403271650701973,-0.08428526330241819,-0.02244608365435648
-0.606269013562352,-0.7933351453967538,-0.1691974731952757,-0.01648966017837334,0.05888880395126499,0.40261615567814213,0.006522505590683635,0.08624947221741909,0.2732342855912305,-0.12773808331223394,-0.2764165413047464,-0.07953493042114534,-0.23079041920471247,-0.019339625626084767,-0.0431992534078989,0.05499488836128965,-0.06326099939068841,-0.10008259173507708,0.12553782593313198,0.014583782734882538,-0.14829646180898484,-0.25028554689351634,0.10287473633574125,-0.017853932561998537,-0.09521037503841141,-0.10005716857085206,0.03470783923096791,0.07979301009389277,-0.08500641338631897,0.09476367822807927,0.04586067349064242,-0.021655620504206503,0.08130767570293211,0.045546808116954836,0.04324666148617394,0.168215008326376,0.07047789577030773,-0.10011708703947264,0.032030462287820215,-0.06970467040475489,-0.011347980668527265,-0.15332949224666953,-0.046135227401943375
