PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
0.06818652154102742,-0.4718210134523143,0.11146912354026209,-0.06608736323796394,-0.17919564090815926,-0.2448391748131047,0.043863925042632756,0.2301702209376429,-0.031119985925873478,-0.04729646245035456,0.03259131611340431,-0.043637185764961506,-0.06332212978218268,-0.0364667573371679
-0.013484493932195918,-0.6174318736499872,0.6691867610557904,-0.09711454778802384,-0.2592535394329457,-0.050162017506615864,-0.07091320928825595,0.11970279276608634,0.0431256743915078,-0.14200588691276905,-0.11393959697310914,0.025905246302369442,0.07145829700168863,-0.20431803303229942
0.4090172850258065,-0.6107463499974306,0.02029516669650186,-0.06866518152078668,-0.05391179544797778,-0.06940464866470225,0.07745845052063915,0.22693559721398024,-0.08623740724374367,0.047916480765220835,0.07911604610631541,-0.09168713092262658,-0.10749774829232621,-0.0755460652755504
0.011439303663674849,-0.6211950721855884,0.14664162445638765,0.11122961590107126,-0.05134339922049985,-0.0437192613639269,-0.06466651112297869,-0.0027952788352016145,-0.16177265328387122,-0.07958003599787815,0.04865195942264254,0.03695359174417857,-0.11957769826218624,-0.03229166058379261
0.06525441891800374,-0.3956391651412947,0.028989498891286852,0.08906971297310932,0.19825012869773706,-0.009464044199073818,-0.10778689578884376,-0.03201408639754583,-0.17681996922243048,-0.050096027608642776,-0.04447451759634707,0.20917061788489688,-0.1797929048502773,0.23332628560650037
0.14175729780718882,-0.7788435389975676,-0.3752230469544511,-0.24394286203443727,-0.09618731053586235,0.04903846469604101,0.03246491165523098,0.11136830127503484,-0.10036560923993812,0.1201457954878262,-0.13121656943684668,0.032495555970180744,0.331014466019218,-0.012452116489680353
0.07377573088879524,-0.37018787096315986,-0.22704015289586288,-0.286159510393711,-0.08237731548777176,-0.031445123801219055,-0.017523948996737832,0.05104528900771707,-0.12315780184018575,-0.012924094160792654,-0.020168028927398815,0.06254215844279684,-0.18989290291964303,-0.06576601612463812
0.6553620392086555,-0.8070598276646125,-0.6604693460504735,-0.29565897101287614,0.05814432203930575,0.3407219955718609,0.0806343689149374,0.15695807758379077,-0.24818294664579876,-0.003526125554313808,-0.16404277838327527,0.25346341958555374,0.617536179908896,0.20557958628309814
0.17380232702038761,-0.31257838286914064,-0.34343835665936406,-0.3543407324933622,0.006522171697307427,0.06350801177646226,0.09221058682143608,0.06025378669730634,-0.3300753469865649,-0.03311447885205558,-0.01924060258011931,0.21454189940970275,0.22067324312989697,0.03262053882285501
0.33906850733804217,-0.5925681516163719,0.3578585315762499,-0.25262156515605255,0.1519624359865856,0.2167869390370039,0.03483400013676566,0.16806780845239316,0.015702457057216207,0.2380963712125906,-0.05396647600695395,-0.1378019086763636,0.05487607981828688,-0.21575716973967973
0.3221731046863493,-0.648893186975665,0.02082821511497865,-0.08352252487448117,-0.06251747214657838,-0.0715842844367808,0.04152484830447857,0.1304456543195862,-0.10980666523348942,0.09254217503729073,0.028356983476394856,-0.04806568472483784,-0.10511317598195734,-0.09469080928674897
0.15523563960616726,-0.37260738559255624,-0.21799873656824398,0.2136020776462194,-0.07248045253036205,0.03920926747378317,-0.06888601473311695,-0.02076914634282466,0.031140177559012494,0.14709759009659495,-0.18015715695901746,0.003961770959557388,0.016062640768511133,0.05357241436497484
-0.09388906364059897,-0.5407556852783345,-0.18794607497579402,-0.004294144579131826,0.05195604727395528,0.034945925830613095,-0.01216567658529941,0.12494768543641119,-0.12288933222579859,-0.0268473428853975,0.01292058555709133,0.05842578325514878,-0.1702709893453544,-0.011508421043959957
0.6882722481082455,-0.5385034541310781,0.11388570779843785,-0.017111057881771266,0.003954647524150284,-0.10927344786671062,0.11112355058239586,-0.4180607903337983,0.24770332784757318,-0.0602993894098629,-0.11830937130611828,0.10080039337103822,-0.03636196686283619,0.04216117771484475
0.1481944655543319,-0.440137420193046,-0.027813142393053242,0.06552206969641809,0.07197341442740657,-0.02736075777990779,-0.0043271508921047044,0.006271421434292046,-0.2110131972694449,0.017827116878219237,0.10113751917341517,-0.07469780308027545,-0.06350988161282321,-0.10488952951440045
0.08523237255914956,-0.5375247379690354,0.04266688685412576,-0.12952438820055215,-0.25364529059634233,-0.15065205846256705,-0.017576159986973015,0.03645540118271937,-0.13672492723807525,-0.04592343432181911,0.002506418890210582,0.01743394218963414,-0.08260409500615659,-0.09629154521803951
0.37866618820295217,-0.48296417942327896,-0.41710058571061925,-0.21569865803597377,0.0033451720674604613,0.06668006999663088,0.05742571756206996,0.266941108474096,-0.04515469777108959,0.016922277100310013,-0.03699529703751373,0.06349590691540352,-0.21182487748381368,-0.017508200927817463
0.3244640086243177,-0.6048838976030265,-0.486764992808819,-0.2879138237215332,-0.024617058127571922,0.14044975834424311,0.10863991553336398,0.14491262058741677,-0.263554629957671,-0.007048242475326663,-0.05769600633959401,0.1750925171301912,0.22404857787284396,-0.021442801801731196
-0.039655084599812845,-0.3497970747145165,-0.24226298059488635,-0.33055716973824295,-0.03439481672810471,0.01279296507524856,-0.07571802600332224,-0.04426472853746187,-0.0812751081953422,0.05029306912554932,-0.09121136109115074,0.11073572804353668,-0.2144717381945265,0.06641415490918086
-0.4199925253586259,-0.5008138174277617,0.11603154558506154,-0.15253110624491806,0.4620865122668324,0.2807009377489207,-0.07104069944652214,0.2099951738464312,0.13905330910525107,0.22751367955032603,-0.14198171475218424,-0.0986723755252857,0.018051913768263594,0.24527965428103643
-0.2679458871335767,-0.2947654611544508,-0.32087260517092886,-0.16430717292745128,-0.1414679709701812,0.030336240849775112,-0.11308444867259941,-0.09648963840405897,-0.08708796672012793,-0.08810718559156983,0.03667783010892632,-0.11621365653210348,-0.1083105693963894,-0.11412776698324319
-0.6490832130608616,-0.5546482658056642,0.1175043631977585,0.09892870527681084,0.20176218356067482,0.23628353850978745,-0.14205169362371295,0.0814385325231079,0.03621717078217973,-0.10749733554046156,-0.11861599608347169,-0.0036960333659260478,0.038928912742536986,-0.21242278684209825
0.038939077991306026,-0.7089201389615482,-0.019639461670427877,0.21622753287854124,0.021526377117840056,0.04263901792552634,-0.15179533004570778,0.040960872343469394,0.010178987453826699,-0.11443769273611376,-0.013025271977900765,-0.008697100375031866,-0.07520830827608353,0.14371282393500812
-0.23147625058379917,-0.6320357554421143,0.02490025264465831,0.4019005943738279,0.3574096854685046,-0.03413511359718921,-0.10858707912440047,-0.014770724535233898,-0.10763792938990287,0.0842912170842097,-0.019012632546868247,-0.015041507105585508,-0.01258355608112463,0.07101397344394253
0.5973844392580469,-0.5498620137798402,0.3834786096973031,-0.1244923598290103,0.13175173698394282,0.11254762748866978,0.4091729018937383,0.08183277469198634,0.21474198183436063,-0.158969248345788,0.10865027025024711,-0.14310829374381562,0.0807983677017681,-0.1458762047135592
0.38428047972768087,-0.3300865488162996,0.06302055571472223,0.3528366718566851,-0.3449602777151254,0.1686905037115714,-0.026793082004805267,-0.19121178406629005,-0.02052951855798353,0.2040024563867605,-0.17749976158873354,0.026027933180777875,0.02690499751384398,0.05890052611224633
0.476529325548001,-0.44410724408859314,-0.46374826062538577,-0.24491964814539874,-0.05231607661769114,0.10765842472830037,0.062399461766613956,0.23643747952913774,-0.06816293167067312,0.005799805087451336,-0.04072301635876386,0.0963975252008491,-0.22349646604640622,-0.0966911588900924
-0.0894797678123432,-0.5423601565105476,-0.3297860975187685,0.12022124306565705,-0.1425870959744029,0.11840443696708267,0.027047591708297097,0.08478628729749715,-0.056412837281171274,0.05630215082380177,-0.10637271966048759,0.05181950407075415,-0.10694886885419783,-0.09406264492319036
0.1554059015788239,-0.6250582279747564,0.14479230148358,-0.42411927091872803,0.14224456202642527,0.48160841338452454,-0.12164349364387157,0.061297625797317505,0.009382938528734341,-0.06037522391068002,-0.18345792802780625,0.2592501061183099,-0.283501673405792,0.10140124868032442
0.49542739467488484,-0.39771419314272594,-0.051652288705991645,-0.08697497046842705,-0.13702037287971172,-0.026387666001915194,0.04539826817331158,0.26457897770577143,-0.019989229102007663,-0.10436524769837835,0.08027423512648053,-0.020194971199255722,-0.15971066701467262,-0.030299725470148003
0.4237222245718564,-0.6541304911076554,0.021139914272226085,-0.16885158760050273,0.10903541681918372,-0.011226004041279714,0.32619927600105464,-0.30111439639951276,-0.006801145918060955,-0.022004026609731588,0.07920904846631517,0.08016808560211551,-0.146751310106136,-0.02815258733444427
0.7830949685794596,-0.28956933929303363,-0.20575997686337216,-0.1372291149532101,-0.05239527890972592,0.057663944974658266,0.029733969066145866,0.2178877828256151,-0.05973017933322233,-0.085757770847163,-0.0007491237497389974,0.11911525191123325,-0.2196337759903531,-0.016284014295213402
-0.03388705257017843,-0.3530886992615272,-0.36317933917859724,0.05438861504568736,-0.037433464866463984,0.1488664180015493,0.11535065199844692,0.14577688709423858,-0.10491279394886895,0.13229335536476855,-0.08070148459979629,0.11765377187429459,-0.15102695358012744,0.011169216971914631
0.1461167622611076,-0.26323574417940443,0.06895970742127258,0.006604498991953894,0.36198652308625934,0.05621409394795165,-0.1288029870829748,-0.23989518238507077,-0.30869372405140083,0.07490235281361532,-0.04422079936971929,0.2750609004802478,-0.21577902035627453,0.20277842909054314
-0.26989808879553767,-0.6580884988426061,-0.24578330683761954,-0.012852560941959468,0.11303926495471656,-0.013359335717651605,0.011457394752766532,0.038370886614828854,-0.20045940208635618,0.10556627541502314,0.053250088580268876,-0.11245190776606843,-0.05940432900844657,-0.09701654875434731
0.26261340215268664,-0.726747230190758,0.8732085675725383,-0.17173278339292047,0.23578959589877946,0.2077504222739882,-0.0939667897570508,-0.21691704093610162,-0.2559880335050342,0.12375839548383855,-0.06978766341817394,0.18195635128669713,-0.07638731894969517,-0.03914125762393883
0.5272767813652802,-0.4457255613999507,-0.5702174274102775,-0.30485093373598093,-0.018030059058359166,0.1850930344622641,0.10776155880643466,0.20452669187414632,-0.22572092441621167,-0.09057816529278062,-0.052393141071836624,0.21158619632935188,0.1791402051606442,0.007665064839396069
-0.0559714482863089,-0.545092166491459,-0.21087117683622192,-0.009489359428341157,-0.006091014918218118,0.07563579470962825,-0.09388797297204032,0.05934802964012,0.009005585705586322,-0.046787123175508705,-0.02701132360785033,-0.009947316249388112,-0.1547102972256898,-0.06609951477534348
-0.19073180163517306,-0.5800091782754043,-0.37482166370178593,-0.06838960854041942,0.09093297406060441,0.06819772050781844,0.06466542911516111,0.07810345647079373,-0.2753995789294631,-0.0013062747906590969,-0.039097166640129986,0.13327428457685797,0.3080553828132626,0.03638101431806512
0.02439593857225708,-0.3879130312877237,-0.28021524501292766,-0.07492262155331696,0.03924150086938033,0.12982926542165757,-0.06813740318084796,0.07358026383248954,-0.044611928135471726,-0.06198336359049156,-0.028477020203876283,0.0996863124127818,-0.2304292772131968,0.059502764352087525
0.10638775209334639,-0.4459971288167056,0.20322550593053765,-0.1277325415549659,-0.11886189042266082,-0.19044382288893064,0.06163984120501523,0.0680187296039206,-0.16663767342794011,0.0815652210917556,0.04921520863269087,0.013217847901919037,-0.07875138762040393,-0.1409849611689967
0.6107987833420705,-0.4687538341742926,-0.23885676014074167,-0.19435346623612382,-0.023260848884030294,0.0787942458212045,0.0065391887790409164,0.023796935381443576,-0.16870008328790329,0.059908251288131945,-0.12202553399212158,0.1696917003529576,0.3031714928830668,0.0749670834621143
0.2713231885553462,-0.6446648212538187,-0.1299087244607913,-0.23811060412422208,0.018438255379880086,0.10204186169425182,0.06844816804542042,0.09536313335590621,-0.19687259004206048,0.12984116829617268,-0.018471786309487745,0.17217204944443143,-0.24779996017777517,-0.0725706648113325
-0.5147580631804418,-0.3366096959578382,-0.23319583052727594,0.36673469127474795,-0.1931158594203649,0.16293419254369718,0.18111598903491072,0.06577994428777256,-0.12646444052482583,0.21268815017535528,-0.10614743004958302,0.10752108918123698,-0.06002225544519653,-0.07852583689745664
0.0369814696269159,-0.5433986425064086,-0.026880494082182377,0.034352048278632766,-0.0799582940178071,-0.0002922935539741156,-0.07352148679616399,-0.11228266741834211,-0.1619756606804505,0.00506374587649247,0.021344195190165824,-0.022162682225965027,-0.0769602230233801,-0.15207045342664535
-0.24552912692001858,-0.67227271677143,-0.014541701117848721,0.15350117780234973,0.21614102299781585,0.41710178047133234,-0.21622693432844653,0.15017819460942772,0.21749818875104107,-0.1748840887723706,-0.1857866085043003,0.012846231606726044,-0.040747498343166794,-0.1814340210203964
0.4353963976784784,-0.6138718991247981,-0.042810973772627575,-0.03741001113389816,-0.07696961870895311,-0.06967859933594905,-0.05070418706338273,0.13554752781535173,0.010873862842237014,-0.03345504271904405,-0.02988544731147806,-0.03826164645626967,-0.11256147235021415,-0.08384480639553471
-0.25846700172298664,-0.6978424124653408,0.2122705787682911,0.19576160559887468,0.07831550983917845,-0.1391547246727313,-0.12668620859711172,-0.019384880766202595,-0.05684910621679258,0.034434766637220414,-0.10091823631912757,0.11725249331027687,-0.07334200285407834,0.0965635848642422
-0.6234280056275779,-0.4330340204818953,-0.1721683125973458,-0.0993981562225263,-0.1876216812490564,-0.09386655410814618,-0.26175042998274783,-0.01404986935197236,0.20173609757914893,0.44052342304398295,0.6021342845821767,0.4115315750874555,0.13317536242310832,0.06827637233872272
0.36513123945958004,-0.6912117280383713,0.35464728157139813,-0.2476151271693941,0.16386386273758358,0.17400736728062777,0.323780891753331,-0.028914989751984893,0.3160280291186318,-0.017872238902982313,0.030599348917472666,-0.1837304520233114,0.056107969966266796,-0.14909009206005125
0.032614775274051155,-0.30185928764148584,0.0688731882801504,0.55050966944003,-0.00568511064706928,0.5151564472707421,-0.40988696163694327,-0.6460163726235914,-0.42845641688420333,-0.47164574443062157,0.40755178944641013,-0.35685434533408383,-0.04571408500291352,0.10866242070793757
0.3927447455006494,-0.6490218403151143,-0.6164305905023935,0.0009746029079248791,0.0817100699031249,0.30881200813168713,-0.1589968671340388,0.08013388659707367,0.007389890426617363,-0.254484568205417,-0.14585268472136909,0.130090198448639,0.19311578056971693,0.10649075804423082
0.37944164722738694,-0.6772593772387376,0.13281125937307267,-0.061226402660175275,-0.10117114025044435,-0.04597456854531298,0.033893025898517226,0.1806332418218482,-0.08817316446093436,-0.006930540126410756,0.035559466952891625,0.04024910333647022,-0.1705673735498974,-0.016127202697307955
0.0011502720954055107,-0.5750746923857216,0.2995385341633985,-0.09548670074180467,0.02418158749663854,0.3225636120087187,-0.15482687261814998,-0.012040578955629253,-0.029414825730776348,-0.19082390249952558,-0.04357174015314302,-0.004930222932099569,-0.06285646335435317,-0.11824510667476945
0.11110609234967023,-0.4382928142087439,0.3531981682446419,-0.1924071540648156,-0.17667758287499147,0.028893821748070106,0.0803699425218154,0.45866188841690325,0.135751889091184,-0.163466064697072,-0.0005274698330491601,-0.11902265484457887,0.032731473221349144,-0.25371649253428274
-0.11469276463874144,-0.5851212317285968,0.5229177692364704,-0.31181703877535577,0.06655365611691882,0.14514584917621665,-0.05876756450843521,-0.09834393416411336,-0.18832822474852431,0.050429996381062214,-0.06075788487343597,0.0554151360660955,-0.021467829169879632,-0.16557262991282967
-0.3977431323848106,-0.36231475792952383,-0.030432051774814978,-0.12167762885354677,0.07820374604093838,-0.004101059767863541,-0.10901613797025593,-0.13134124193968322,-0.16205377080980754,0.02192478224085999,0.034905667946867044,0.0043637790695324405,-0.14956005825450672,0.09588240692302162
-0.35908848820882255,-0.6096915220455026,-0.11580674126199984,0.04542541039658261,0.31927237932711094,-0.06607341578756945,-0.06707732405264999,0.005118151131606789,-0.09728279268971496,0.15522203082659763,-0.03250411848363888,-0.052138427655566366,-0.0721487227410258,0.060725730258454805
-0.2940120640645847,-0.250454590474247,-0.3904988436003991,0.16067987098647113,-0.04629747841848911,0.23310179523016736,-0.03501233464327382,-0.12002266556412075,-0.14664125452264168,0.011201593437671124,-0.017703652691542685,0.00196756645594149,-0.12228169492497626,-0.047223681256670494
-0.16107291967712234,-0.2156450426670493,-0.005039352523528995,0.4987995616363362,-0.39885556070531847,0.3464834505185001,0.19878379666481277,-0.06431238065163192,-0.17229796024460736,0.179996260940919,-0.05841630805694304,0.09986213547749706,-0.08870828591905844,0.06449884615316177
-0.06915193670826167,-0.5711055621633496,-0.3004986352160785,-0.05971492413166045,0.029384625898664196,0.032699337259566114,0.3297327200099667,-0.07190907827628107,0.20264589688305942,-0.1421291588946653,0.10592462705334156,-0.08310953601325437,-0.11425634830517767,-0.04342767497221571
-0.38761954421384104,-0.4124785725443252,-0.2368652789021854,-0.11913406369635982,-0.12568613833175146,-0.04147406681180171,-0.06666606150968865,-0.05696452846811331,-0.11690495715585146,-0.041736736752278805,0.0733391317405357,-0.17904253019405442,-0.05561406939292561,-0.1562683480630846
-0.29309774348624806,-0.7070994419071602,0.41137748920107886,-0.030558125792665446,0.043311937378094356,0.3178414920476795,-0.37205172065430947,0.04985883136757148,0.308630746180369,0.25173526675821833,0.6765140582963015,0.37961678650785285,0.14248654690982612,-0.12164591418537897
-0.10747548395677384,-0.5872919770014895,0.3171289389148899,-0.05443223775550475,0.10909303194388892,0.2495740142808002,-0.18426479198777967,-0.09455954837193198,0.005901887057576022,-0.05642926993401845,-0.14432212875806433,0.026086330519104958,0.005207963285661116,-0.21530003058681033
-0.11990010086596463,-0.6558613888996545,0.06023595124983064,-0.1021121293794065,-0.3242571052469271,-0.13400566195131428,-0.3440989803977749,-0.06592766539050096,0.20628098510934936,0.2682235544128317,0.6821622234591239,0.41669676171790393,0.09467592210171252,-0.20319527053655423
-0.0034074364508275,-0.4617662348190811,0.21037152682946395,-0.1318932135823751,0.046124702648116245,-0.1745825994642442,-0.19570738634715867,-0.27705619824021555,-0.13965843591166174,0.030127557295613144,-0.12766903134871865,0.15984336741215605,-0.13649807128991556,0.022889422396202345
-0.37505477416222666,-0.3512788096646873,0.02983683042517679,0.12938446256700487,0.0661010065688527,-0.2855051571550487,0.021353394376997084,0.146430724371848,-0.13573941369498885,0.007152602624281218,0.057940282372411375,-0.09580227980105128,0.05360262224461548,0.06963439844259776
0.13926932111108709,-0.39704154299067107,-0.05640566899902305,-0.17914475952628237,-0.07745783120198799,-0.12979561714781107,0.07006635547504496,0.06453383526561904,-0.26342353786392214,-0.056488606574050845,-0.020908890632240218,0.13545777099597278,0.3346973051270282,0.035565716028756536
-0.4357529355720595,-0.46799883662828656,0.5179413004957715,-0.2599247016483878,-0.17210533866134464,-0.055696921359184554,-0.12695301370066364,-0.023849575194440864,0.01941695561971979,-0.06894704119253643,-0.1496382482450153,0.001080608330511719,0.08820918623895338,-0.23902241604761498
-0.2610645937912471,-0.26045945632500134,-0.16430774089747427,-0.3977405113424574,-0.23908335622165577,-0.0660756406454496,-0.11638969104998217,-0.14719318280380425,-0.09809595962839934,-0.0603625786285613,-0.007212769996479726,-0.0347146931500774,-0.15410388204349637,-0.03774993722936597
0.062468159414255486,-0.5090018031028217,-0.015054624166400993,0.1512125038490072,-0.05521811250488523,-0.07577340291416915,-0.0908255879015832,0.06275994314538076,-0.01191981005454533,-0.05905321129878516,-0.06844321113779549,0.06732833538658914,-0.07152211882568386,-0.07893432064505738
-0.25823062962156973,-0.6450017152228135,0.5153024119484102,-0.08473781568848598,0.23007056615018046,0.29478855098305823,-0.12396119111691022,-0.04795456872266378,-0.07122157426021682,0.005026978670315069,-0.05654426109810946,0.04237142001563646,-0.060505314502473706,0.07105656697608369
-0.48806209929637334,-0.40761282059043347,-0.257510146446465,0.0008633203447601101,0.005669592681615848,-0.16406202648275436,-0.1246123255405772,-0.03070699172373474,-0.06175657672802477,-0.03743562330235556,-0.10706420067596961,0.029621379165592893,-0.03388625143369875,-0.0733364224046397
-0.24286982219126843,-0.27352246494926824,-0.3557754969109436,-0.09840229330131374,-0.03276908405970283,-0.05049101301182904,0.06004826665423367,0.12902410842020032,-0.24238069395681577,-0.15977281819176287,0.006195847988652678,0.1047645432576286,0.3316426829689809,-0.01577187730926357
-0.026421822610953605,-0.4723850215034672,0.018056035168350998,0.19913336563531542,-0.08507166267576763,0.02922287607533977,0.05787607325622364,0.0485375517675841,-0.12078788110735802,0.0906831342651466,-0.041242391412994926,0.06327996207787874,-0.08866207393436677,0.06956893539435689
0.12499369063306942,-0.48310903448503395,-0.015092717043204834,0.475733666566569,-0.2732857185593909,0.3547778616311538,0.1516717051962544,0.12019431061141558,-0.061228289514769454,0.06205399032273959,0.049626308300869906,-0.041272409125664364,-0.124313818091431,0.01957560797875781
-0.4278905864961055,-0.790386456073436,-0.13192708572311684,-0.134582575178488,-0.05421879613496025,-0.28317517221059063,0.2873445636289067,-0.10505648251702338,0.2566039558060903,-0.0440307773417649,-0.07634296835059691,-0.007222895496711734,-0.017716462198000604,-0.040645327313139495
-0.3590387159634013,-0.12976954306775546,-0.4269722944088537,0.10823990790796077,0.46522717511475997,0.05155023527987467,-0.107233389172235,-0.08994772272164214,-0.21032125777771146,0.0274532923647793,-0.011729715950381372,0.05295071259212567,-0.10342062947944643,0.16004361727156702
-0.19427610924487448,-0.34208652776423465,-0.36542745924012265,-0.12714960486037405,-0.0955612521477123,0.005914061935390055,0.04457594962526251,0.06358524562710104,-0.29882545209662015,-0.19178538408575155,0.06658185115702821,0.02802064677668567,0.3346800000186343,-0.07664298288821766
0.16742750401775908,-0.17148726483821308,-0.28189896635543166,-0.12150728571081021,0.4416930744432441,0.15784368915998823,-0.046181350351102185,-0.08764497302357688,-0.2853305752568034,0.07716365448204826,0.008866796972559682,0.18917190827816516,-0.25293595536127106,0.14635099447900074
-0.2593720978185876,-0.5410827595194405,-0.33391417121557204,0.39663522891219394,0.14417792376931565,0.16901986519018156,-0.0005202545276276754,0.1757487035372067,0.019496866030126486,0.06306194457942657,-0.14124538690647792,0.116196022557521,-0.1210938295989714,0.12721386150222624
-0.12389805018730768,-0.751937866551625,0.08755622721308207,0.170925984489728,-0.013204685926571341,-0.14456620306418003,-0.14071344303748454,-0.04660825418058215,0.06659150325289862,0.25095891534252524,-0.07899632269059588,-0.20359617474471414,0.12145338048349483,-0.03849309647527637
0.08865285626509475,-1.0044371354210173,0.3383849120547008,0.37112929225962776,0.07544287412283823,-0.07773783657324423,-0.2867526343855668,-0.20261349280896349,-0.09709079866695414,0.020558016756854633,-0.17488501916242072,-0.0008331015441133335,0.053972153887803354,0.1496766066856173
-0.4027171405871961,-0.5198590248588639,0.3695900830078708,0.08147815842070306,-0.07530684595990776,-0.20075149327954123,-0.09736606749419949,-0.14816237796824716,-0.22318637194752816,-0.04974971306915381,0.010837583964896522,0.1268221925933154,-0.08286309492983424,-0.009450431122306795
0.12311242114373999,-0.8668973384057109,0.35078052238212065,-0.089477662129082,-0.07095401366426557,-0.06306056894805992,-0.0683577355227962,-0.09995641477961575,-0.2431829857667574,0.12557708709153032,-0.013598570534834403,-0.034240512071135626,-0.08634505039128164,-0.006688438531450552
0.16427459479966222,-0.5423756398278744,0.4971672898946211,0.003749065405114313,-0.26230264005824167,-0.26246533395692545,-0.07136200072457693,-0.07760069674313441,-0.1466846233936469,-0.06769035019793111,-0.017063971207040035,0.13073314261559654,-0.08031570025442501,-0.030154884662322107
-0.37830830889061307,-0.5729462465761065,0.24249020346517483,0.08597861802228592,-0.19579743334856606,-0.14769830834612566,-0.17199055765904853,-0.15546620230578445,-0.08112564866542331,-0.09480957342365581,-0.01185246881515288,-0.012582561332890069,-0.03481843486727357,-0.05460600678666673
-0.22876406883856992,-0.5000863674711298,0.10247527431640971,0.07289007298422702,-0.1245427566096142,-0.08712724227893523,-0.2923458555814338,-0.3312080759463971,-0.10574898571004529,-0.1433440493495546,-0.08467673533280276,0.04509683746443251,-0.04300287100132427,-0.07885546600898452
0.02570632235555592,-0.541535166103487,0.5318803015058278,0.012885076658637487,0.08696958896562945,-0.31944606827376276,-0.08996363596351609,-0.14328240221943062,-0.10698925324295126,0.3592334707711294,-0.06843417095682913,-0.02535684977433523,0.08507792189314853,0.2497435552064755
0.11262824046552872,-0.4739816563673147,0.17235141806582147,-0.161299282723528,-0.2529021023744906,-0.09474346725920996,-0.03267254085734218,0.04347693766610683,-0.05856098240047647,-0.037238689730484206,0.009573460559468727,0.039054618969267214,-0.14849482412108808,-0.012213289444307067
0.2879152976218791,-0.2865076918763094,-0.1256580319576219,0.4822995582541051,-0.25747760801073355,0.32939508251644467,0.15446557513913822,0.1327452228481492,-0.07754027426144827,0.04027164781819538,-0.06400220315211451,0.18734282727698992,-0.16391203663949636,-0.0498211845407531
-0.24025384883650058,-0.226131192209158,-0.2973993757224538,0.020341986698884706,-0.2779972403668827,0.008994237251832751,0.05221315169063956,0.06546055346737663,-0.08337629601642389,-0.029953322920709,-0.057036605620373416,0.04874089980294708,-0.10213234411729158,-0.1433048304768209
-0.19359803553579863,-0.2221956255103521,-0.01868301824748525,0.7723141138299856,-0.3098790404929612,0.37660505038624953,0.21051747250893654,0.02641315506777779,-0.11572913163562011,0.15194193692153057,-0.07963781025812006,0.1651723543081679,-0.08211360405397673,-0.03223766095764488
